gene,day1r1,day1r2,day1r3,day3r1,day3r2,day3r3,day6r1,day6r2,day6r3,day9r2,day9r3
CBG00383,5.737005159,6.147488991,6.254733912,5.59745139,5.415257161,6.533511376,6.016250326,5.686517982,6.09836311,6.474894544,6.539041675
CBG00384,5.201701642,5.028961392,5.435827238,5.716333885,5.600016295,6.428776338,5.033323069,5.212478471,5.089082808,4.622128217,4.651342888
CBG00385,7.036579484,7.092399172,7.031945761,7.668567797,7.389010463,7.727909889,7.758202112,7.834858985,7.259563676,6.410473994,6.59644467
CBG00386,5.439849304,5.347044936,5.032536889,5.59745139,5.75599682,6.211241172,5.033323069,4.85230617,5.025780543,4.622128217,4.348656253
Cbr-pmp-4,8.657965027,8.695160269,8.71556173,8.156102788,8.207997408,8.036700815,8.642836323,8.601183097,8.760955,9.290083315,9.090006408
CBG00388,8.279549492,8.434548616,8.452109816,7.373880445,7.227305115,7.555952885,7.702095102,7.619590926,7.792595959,7.738492246,8.177673117
CBG00392,10.78045931,10.94840238,10.94449647,11.20799117,11.22825445,11.27603617,11.29838295,11.33472858,11.53391525,11.66300096,11.75402141
CBG00393,6.682351063,6.576997415,6.815411327,6.315094547,6.150290971,7.132156428,6.126660943,6.28675897,6.41356944,7.006389312,7.133466264
Cbr-clec-197,6.329093618,6.804740257,6.89924258,6.522330072,6.526337759,7.706631716,5.894442971,6.00905615,5.699257396,5.386848306,5.243947356
Cbr-clec-198,5.569484382,5.819469389,5.741873274,5.509666192,5.246921224,5.639325078,5.513772104,5.644013179,5.81301248,5.539404278,5.829080483
Cbr-clec-199,6.313372303,6.187771174,5.979297631,5.678194612,5.512069586,5.973600591,5.601833156,5.453390169,5.425372235,6.130693506,5.976340844
Cbr-zipt-17,7.13397456,7.160551327,7.08366139,6.146809952,6.341150542,6.274380392,6.408606067,6.492960963,6.180029034,7.301977037,7.215989932
Cbr-trh-1,6.107451418,6.422040284,6.346210245,5.951518739,6.070346345,6.211241172,6.298708493,6.127820463,5.916150318,6.548206514,6.729926506
CBG00402,7.98526899,7.897073643,8.023754594,6.221735324,6.363093941,6.167290723,5.926116535,5.841417398,6.218911052,8.436596865,8.545294959
Cbr-haf-1,8.96421912,8.742672391,8.907527388,9.705604225,9.695451837,9.580893285,10.0839092,10.05156421,9.886158413,8.628691732,8.583142184
CBG00404,9.151818875,9.266833266,9.15458085,8.96391769,9.067097935,9.11504464,8.9838541,8.998615905,9.034782569,8.917028879,9.070788291
Cbr-dlat-2,11.29686567,11.41185564,11.35589524,11.15391928,11.26150612,11.26044858,11.2227805,11.2884554,11.24966109,11.1413263,11.12145636
CBG00406,9.566110089,9.561318254,9.510944959,9.41058937,9.552676687,9.395579866,9.643830768,9.850566246,9.48336814,9.125143064,9.101888656
CBG00407,5.569484382,5.70528216,5.394983619,5.304809179,5.246921224,5.351579658,5.956942015,6.236007685,6.160118438,6.097206788,5.829080483
CBG00408,9.35417134,9.449497816,9.469745919,9.262960038,9.230133137,9.177743112,9.177105052,9.38201231,9.05230488,8.593376604,8.687885812
CBG00409,5.656624934,5.792023808,5.649757956,5.360599887,5.246921224,5.301949903,4.94296397,4.348656253,5.089082808,5.317823569,5.562806102
CBG00412,5.246444588,5.30223808,5.032536889,4.692116706,5.032288234,5.192672959,5.033323069,5.212478471,5.384888798,5.065870338,4.871028782
Cbr-lact-6,5.288807887,5.30223808,5.154899578,4.94078811,4.692862253,4.990503977,5.308246547,5.453390169,5.50135753,4.893181479,5.140964962
Cbr-cogc-2,9.667949628,9.547138471,9.595201441,9.546723325,9.635381904,9.667136067,9.822161838,9.677875453,9.674772298,9.758750186,9.843645359
Cbr-ufl-1,11.16638129,11.10352134,11.11804047,11.53910995,11.52491678,11.53414697,11.57975807,11.52910225,11.56385079,11.3574048,11.18809712
CBG00417,7.67905389,7.97375154,7.810868931,8.467556224,8.591537941,8.645575964,8.680407835,8.713477174,8.579300347,8.095188096,7.990085238
Cbr-itsn-1,11.15611502,10.98171172,11.09422678,11.80262226,11.78616748,11.65599617,11.57755264,11.55579411,11.59317772,11.12101623,10.86711838
Cbr-uaf-2,11.7512345,11.74276311,11.69929513,12.00309843,12.10134067,12.11319236,12.02994554,12.08472609,12.1515234,11.48300022,11.41288084
Cbr-cyn-13,11.30385751,11.2539646,11.17387179,11.42137499,11.45417714,11.36953902,11.60271373,11.62846349,11.44587555,10.86168138,10.71006485
Cbr-sfa-1,11.92514254,11.87910411,11.84836387,12.25227269,12.24783096,12.19367695,12.18465992,12.18954678,12.25471929,11.66724164,11.51979799
CBG00422,9.263266114,9.363085606,9.319716314,8.977285501,8.918428559,9.159736535,9.165390746,9.111025786,9.187559314,8.901578615,8.975822682
Cbr-bca-2,10.0360034,9.793741815,9.908523869,9.798802442,9.918663793,9.947399333,9.957272475,9.932506268,9.711440498,9.331820507,9.498597596
CBG00425,10.2739733,10.23397168,10.20163315,10.30558847,10.38644205,10.52079485,10.53186778,10.4907234,10.37168534,10.06609239,10.00659071
Cbr-snr-1,12.13204612,12.3392161,12.16352624,12.35967843,12.47653828,12.56142105,12.57543037,12.6575068,12.48382804,11.59442585,11.63493609
Cbr-snx-13,11.53653348,11.41868194,11.48687834,12.16530233,12.0902025,12.06293066,12.06893221,12.02866458,12.12902589,11.40427971,11.30563283
CBG00429,8.164894183,8.056607604,8.133866742,8.424209901,8.419975592,8.421680105,8.467596592,8.453687289,8.334814254,8.331594516,8.327313402
Cbr-nas-6,6.608872236,6.853143174,6.726032,6.120782285,6.04247443,6.253686656,6.016250326,5.87696621,6.180029034,7.934547702,8.136520687
CBG00431,7.054807285,6.853143174,6.887579026,6.292397117,6.341150542,6.446829707,6.126660943,6.554981902,6.666343564,6.725838568,6.479008324
CBG00433,10.29845516,10.22732024,10.28168339,5.78876493,5.719111166,6.661289076,5.364222612,5.341377832,5.464136052,7.956183703,8.12721237
Cbr-gba-3,8.854015516,8.945719716,8.829645663,9.016659136,8.791133424,8.75597392,8.810324647,8.809563284,8.788119659,8.89713358,8.876909206
CBG00435,5.684104455,5.542568094,5.741873274,4.94078811,4.834296272,5.131611284,4.693390515,4.96396192,5.146989742,6.594897571,6.767501528
CBG00436,15.28922596,15.50787247,15.37304418,11.59861355,11.4879333,11.78688134,10.60840691,10.56547584,10.96293953,13.13679983,13.42978786
CBG00437,8.294666337,8.665879534,8.574025075,6.463576581,6.225327972,6.582889247,5.956942015,6.183101141,6.568082565,7.510866189,7.797721362
Cbr-elo-2,13.11864885,13.24085299,13.18932642,12.35137418,12.44522819,12.75031142,11.65907539,11.73952493,12.29700679,13.14243428,13.35454292
CBG00439,6.839562877,6.999514642,6.875814556,6.42287586,5.984688334,6.167290723,6.152756122,6.183101141,6.538609257,7.014814996,6.664858623
CBG00440,10.26540103,10.08618517,10.11201785,10.98828454,10.96783063,11.03023897,10.98055782,10.96638114,10.79862816,9.784216565,9.72430033
CBG00442,5.538671244,5.25488864,5.307163678,5.554535623,6.097585405,5.999603939,6.072724831,5.644013179,5.839696838,5.64621769,5.880310401
CBG00443,11.780601,11.63718859,11.65990625,12.80379987,12.87839966,12.82067373,12.78251646,12.62149345,12.76761167,11.92433696,11.50154961
CBG00445,7.159386787,7.540686254,7.602935636,6.888223759,7.004563664,6.777856762,6.321460957,6.236007685,6.890131989,8.472948463,8.709814103
CBG00447,8.144161548,7.957664809,8.204350953,6.843823518,6.754684267,7.008316124,6.621794207,6.633370417,6.978843175,8.059691658,8.248028238
CBG00448,6.570544844,6.30131501,6.216191318,6.120782285,6.341150542,5.919785075,5.861863857,6.155772661,6.055369451,6.462264471,6.399839337
CBG00449,12.12205982,11.94543208,12.02539108,12.39522476,12.22483555,12.04169404,12.44903872,12.27526878,12.60161633,12.66573698,12.53977465
Cbr-snf-9,9.114082514,8.99360527,9.161657279,5.109620104,4.834296272,5.947005196,4.348656253,4.70568995,4.779248828,7.400800103,7.568205465
CBG00453,7.730253889,7.74892653,7.671255513,4.94078811,5.032288234,5.131611284,4.348656253,5.057398743,4.653694044,5.852913501,5.905080626
Cbr-atgp-1,12.280961,12.23451257,12.27770541,12.3251925,12.35344129,12.39075022,12.3403995,12.38420685,12.53272677,12.18221871,12.05862335
Cbr-lhfp-4,5.201701642,5.347044936,5.209020287,5.360599887,5.306821173,5.485674143,4.94296397,5.139121994,5.200608361,6.195030906,6.086260188
Cbr-hsp-1,16.35510144,16.31521761,16.29319463,16.86189638,16.83664039,16.916741,16.62917277,16.60478796,16.64400719,16.09612614,16.09199995
Cbr-sucg-1,12.80875957,12.8147706,12.79302163,12.74161562,12.7019257,12.72781832,12.86891224,12.88861887,12.63600564,12.14948247,12.16566771
Cbr-pat-4,10.06921988,10.37002316,10.40396679,9.262960038,9.511779086,9.386763451,9.064926281,8.987947423,9.245270873,10.44850013,10.7022905
Cbr-spt-4,9.814909679,9.74644198,9.692812861,9.975528788,10.0981571,10.21591462,10.44379008,10.6319894,10.19049426,9.310268221,9.288103289
Cbr-attf-3,11.78293804,11.59045219,11.62709146,12.52726629,12.47830706,12.36883238,12.48154239,12.3575614,12.351276,11.6860112,11.43086783
Cbr-mrpl-40,10.50916254,10.55136383,10.56635903,10.49150596,10.56465255,10.64050687,10.59211006,10.68021158,10.41581101,10.26089731,10.34097533
Cbr-pck-1,11.68850948,12.08713672,12.13418519,10.92253372,10.79313277,11.31021319,10.85870189,10.92323442,11.39926693,12.09676667,12.28418405
Cbr-cutl-25,5.201701642,5.30223808,5.394983619,4.94078811,5.557022056,4.905642639,5.033323069,4.85230617,5.250709341,5.539404278,5.905080626
CBG00470,10.3498146,10.62405195,10.46047257,10.29496625,10.47298444,10.59533787,10.37813638,10.51318732,11.09784925,11.086355,11.11033773
CBG00471,6.881310211,7.151018481,7.162574658,6.0391595,6.507021098,6.410466693,5.682824117,5.727371773,6.055369451,7.469081435,7.826848253
CBG00473,9.925464966,9.86690464,9.880227715,9.566740334,9.440925102,9.141501785,8.90147384,8.929672201,9.072072455,9.932576059,9.875806753
CBG00474,8.221394066,8.213657981,8.044417734,7.491735577,7.399153662,7.499167906,7.242078967,7.482977806,7.327957905,8.537289151,8.8060019
CBG00476,6.476506686,6.470494584,6.542273605,6.120782285,6.070346345,6.121708521,5.248263189,5.644013179,5.964421173,6.873349052,6.919226569
CBG00477,7.167754945,7.112216503,7.350613463,7.07823053,6.705360205,7.05464743,7.172287549,6.953466474,6.732333627,7.413464649,7.489923391
CBG00478,8.576946565,8.560190034,8.512515627,7.926210194,7.800884539,7.515627256,7.340613791,7.430784263,7.935175956,8.554346868,8.46646516
CBG00479,5.201701642,5.150713845,5.096444643,5.509666192,5.362720395,5.485674143,5.643123609,5.453390169,5.089082808,5.386848306,5.243947356
Cbr-ckb-2.1,8.279549492,8.209144099,8.079872924,8.950424434,8.95621419,8.505712735,8.428841782,8.229949938,8.27193191,9.065016173,9.252311716
CBG00481,5.506855092,5.506594595,5.435827238,4.94078811,4.692862253,4.990503977,4.835038128,4.85230617,4.955387721,5.013624416,5.08347592
CBG00482,5.048474364,4.348656253,4.783592362,6.463576581,6.688506424,4.804366496,5.861863857,5.977415139,5.60514441,6.370215765,6.086260188
Cbr-clpr-2,9.325114437,9.31576364,9.25943889,5.413035947,5.246921224,6.098260937,4.693390515,5.212478471,4.955387721,7.267418674,7.482586085
Cbr-josd-1,8.252704359,8.23157229,8.138675474,8.307081122,8.291212202,8.207351965,8.798987786,8.903414725,8.40289299,8.015071693,8.260842838
CBG00487,10.11128785,10.13320097,10.0650309,10.0890296,10.04820527,10.06529814,10.55783479,10.5558902,10.1527457,9.978469345,9.947294598
CBG00489,9.4665321,9.711906867,9.467844942,9.190240403,9.525541039,9.288412577,9.415765792,9.318187339,9.157811857,9.072917153,9.06108209
CBG00490,10.62536324,10.67218532,10.61007773,11.30247848,11.35753638,11.28968617,11.23052156,11.19969053,11.36966437,10.30344304,10.32384881
Cbr-tufm-1,12.81660221,12.82471642,12.75847614,12.75281442,12.71972966,12.750526,12.65471561,12.60125241,12.48451866,12.48776671,12.44583785
CBG00492,4.98852414,5.542568094,5.154899578,5.360599887,5.111242188,4.804366496,5.112391411,5.644013179,5.250709341,5.45089453,5.455907932
Cbr-mrp-8,8.349973269,8.326279688,8.471261531,7.905266631,7.830972012,7.706631716,7.834688481,7.709661615,7.522396521,8.478918416,8.343459523
CBG00496,8.992233948,9.106776435,8.913131952,9.6854054,9.757010644,9.622784374,9.938483609,9.879682009,9.785085681,8.712089853,8.646251296
Cbr-ssl-1,12.60780196,12.17384419,12.45212563,13.71247911,13.35843339,13.27369974,13.27031594,12.9778995,13.1236539,12.73216685,12.28157806
CBG00499,10.35341407,10.42627836,10.25879092,10.7071282,10.7836261,10.72681038,10.73650796,10.73220257,10.83735431,10.26262346,10.07442841
Cbr-ceh-88.1,7.827416964,7.851326899,7.858412418,7.115739558,7.347686448,7.110451523,7.500290747,7.237191512,7.205969807,7.969009177,7.785901102
Cbr-hut-1,9.784560122,9.950063219,9.867310932,9.766479637,9.760893312,9.76730306,9.620439785,9.579547636,9.717723405,9.843098796,9.836557764
CBG00505,5.404439853,5.150713845,5.54861583,5.638614814,5.791667896,5.443125599,5.513772104,5.279462568,5.537185164,5.481322306,5.417404963
CBG00506,4.98852414,5.028961392,4.961463448,5.413035947,5.557022056,5.485674143,5.308246547,5.644013179,5.342471116,4.893181479,5.020635263
Cbr-etc-1,11.38653617,11.22977044,11.35281073,11.74380505,11.63631841,11.60611454,11.6981718,11.66959304,11.5906139,11.0588084,10.88302342
Cbr-eif-2Bepsilon,10.01342612,9.827858569,9.765785512,10.4138659,10.39395977,10.34547055,10.26754164,9.965470197,10.15852909,9.500860891,9.449252493
Cbr-piga-1,9.587673683,9.681400154,9.556374876,9.781780712,9.80480796,9.833657053,10.02522231,9.983462923,9.95955681,9.35791103,9.460365096
Cbr-atg-10,7.827416964,7.665302771,7.742781273,8.585883725,8.547156553,8.769619978,8.802776688,9.127316579,8.832282918,7.811659107,7.888898971
Cbr-pyr-1,12.78163754,12.4401905,12.62890558,13.55144317,13.24560688,13.2771297,13.19966023,12.94729871,13.00143036,13.19296997,12.91130066
CBG00516,6.763253686,6.779872519,6.887579026,6.120782285,6.296092046,6.049951844,5.601833156,5.644013179,5.865759352,6.256182491,6.349887458
CBG00518,5.811787281,6.207428793,6.002876481,6.972902388,7.057261087,7.195300853,7.30853597,7.095860003,7.276979279,6.225982539,6.524290041
Cbr-vab-9,8.56765548,8.720695547,8.501381735,8.191058703,8.247434371,8.053594975,7.949095614,7.920124931,8.398976714,9.000195578,9.123032498
CBG00524,5.926232347,5.819469389,5.712049674,6.066987838,5.719111166,5.74106171,6.251932258,6.099211051,6.055369451,6.383776185,6.127550253
CBG00525,4.348656253,4.781293567,5.032536889,5.509666192,5.18214647,5.249179952,5.926116535,5.504653033,5.425372235,5.202240958,5.08347592
CBG00526,5.404439853,5.674730874,5.712049674,4.348656253,4.348656253,5.192672959,4.348656253,4.70568995,4.348656253,5.594227421,5.628114437
CBG00527,9.414036567,9.582329618,9.540184665,5.753155288,5.954693518,7.05464743,5.183397053,5.453390169,5.50135753,8.035526801,8.425362489
CBG00528,5.656624934,6.226779351,6.048666762,4.348656253,4.692862253,4.671558963,4.348656253,4.348656253,4.653694044,5.539404278,5.689503463
Cbr-cutl-12,5.628398011,5.610800116,5.879881791,5.413035947,4.942061645,5.131611284,4.348656253,5.057398743,4.875057,6.130693506,6.086260188
CBG00530,8.229286164,8.125355901,8.069832497,6.945255816,6.363093941,6.598945271,7.35114482,7.331641473,6.978843175,8.01918627,8.05047562
CBG00531,8.886729198,8.873608347,8.893419626,9.224260383,9.295869803,9.193000005,9.23708802,9.165678055,9.167030587,8.414957902,8.30687116
CBG00534,5.288807887,5.028961392,5.209020287,5.509666192,5.362720395,5.398520943,5.828314951,5.977415139,5.637477136,5.202240958,5.140964962
Cbr-chhy-1,8.309625113,8.29682015,8.271521327,8.453252651,8.143738442,8.261600962,7.726413622,7.986275414,7.816392643,7.315564169,7.437738949
CBG00541,6.596219739,6.30131501,6.156032055,4.94078811,4.692862253,5.301949903,4.835038128,5.057398743,4.875057,6.314483641,6.107081214
CBG00542,5.656624934,5.674730874,5.826721278,4.692116706,4.348656253,4.671558963,4.348656253,4.70568995,4.348656253,5.810251573,5.85498716
CBG00544,6.088625755,6.187771174,6.495967483,6.0391595,6.507021098,6.428776338,5.894442971,5.911433438,6.139879152,5.765878291,5.953071241
CBG00545,9.709283251,9.960797189,9.717016675,9.5843027,9.787782975,9.713691513,9.891299702,9.906336113,9.770050213,9.616113629,9.577259229
Cbr-suf-1,10.84834972,10.84576689,10.87380712,11.10991086,11.09317766,11.12001323,11.13401849,11.02573907,11.18314497,10.80536828,10.66357843
Cbr-rpl-26,15.10220628,15.14700079,15.10900506,14.81921511,14.88409665,15.07263649,15.03164011,15.12610371,14.71544696,14.62957815,14.83796796
Cbr-cpf-1,10.78246312,10.86445992,10.86011307,11.24087138,11.26765636,11.34644142,11.07348354,11.15674313,11.29078146,10.44013526,10.38146242
CBG00549,8.46127143,8.704789294,8.702667558,8.333371672,8.501357757,8.700054905,8.748800489,8.797388848,8.767036141,8.977221217,9.118360645
Cbr-pigg-1,8.952383246,8.685466229,8.753563797,8.936803349,9.019229023,9.193000005,8.862078499,8.9481382,8.973031776,8.704473879,8.583142184
Cbr-aptf-4,11.02742156,11.02836489,10.87237175,11.4634765,11.58853275,11.61368404,11.48938686,11.49753303,11.66845243,10.77424944,10.41514737
CBG00556,7.317863313,7.296206402,7.431970481,7.090847159,6.96366849,6.972511519,7.207621593,7.331641473,7.178377157,7.516735383,7.809443952
Cbr-arl-1,10.1323942,10.14618926,9.982259922,10.24892794,10.27956707,10.28274093,10.47848752,10.32284107,10.31378173,9.923874185,9.875806753
CBG00558,11.83631389,11.92194497,11.77575412,11.65835126,11.8311562,11.7810108,11.52243885,11.59258635,11.63317584,11.17241307,11.08664615
CBG00559,6.107451418,6.30131501,6.328436892,6.522330072,6.27294511,5.999603939,6.548228267,6.069907869,6.96806427,6.256182491,6.38340448
Cbr-bcs-1,10.23645303,10.22843095,10.23105543,10.55185786,10.5400191,10.53082609,10.60082462,10.6319894,10.55910256,9.833837807,9.775604371
Cbr-rpl-5,15.9948233,16.17750199,16.07408804,15.79291902,15.95800413,16.1075302,15.65590512,15.70827267,15.8375396,15.71034586,15.88807456
Cbr-col-38,12.29248887,12.494736,12.54152951,7.115739558,7.605564796,8.678510786,7.509692432,7.331641473,7.522396521,13.82309328,14.06754556
CBG00563,9.41576018,9.50006582,9.501684478,9.612392665,9.563834064,9.283670456,9.980836747,10.14084335,10.12347553,9.67435435,9.680633866
Cbr-stc-1,10.22175813,9.962133332,10.05494072,10.3878616,10.38266844,10.42400234,10.55222942,10.34388268,10.1780209,10.08280015,10.05502088
CBG00565,8.375069576,8.714354174,8.556206286,5.245027009,5.246921224,5.973600591,5.112391411,4.96396192,5.025780543,6.776823054,7.152234206
Cbr-iff-2,13.50347297,13.65020283,13.60905371,12.40729244,12.4002201,12.65792628,12.57349507,12.5980457,12.65678365,13.98968132,14.14578604
Cbr-glb-27,6.144248081,6.319278598,6.363738751,6.0391595,5.719111166,5.891904444,5.682824117,5.453390169,5.916150318,6.130693506,6.043504261
